SELFIES	47	0.746	63	16
AIS	31	0.534	58	27
SmilesPE	0	0.0	14	14
DeepSMILES	2	0.333	6	4
SMILES	2	0.286	7	5
SELFIES	2	0.333	6	4
AIS	1	0.143	7	6
SmilesPE	0	0.0	1	1
DeepSMILES	10	0.588	17	7
SMILES	13	0.619	21	8
SELFIES	13	0.619	21	8
AIS	8	0.381	21	13
SmilesPE	0	0.0	4	4
